Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant
'1000000475870435','1000010688583349',patanjali-shilajeet-capsule,Patanjali Shilajeet Capsule                             11 g,"<b>Product Information</b>Patanjali Shilajit Capsule provides strength and energy. This eradicates sexual weakness, Gout (joint pains or Rheumatoid), diseases related to kapha (Asthma and allergy), semen deficiency, urine and bone- weakness, diabetes etc. problems both in men and women and beneficial for providing vigorous energy. 
Increases body immunity and overall body strength.
Have anti-ageing properties.
Shilajit should be taken in a small quantity or take as per the suggestion of the physician.
<b>Benefits</b>1.It is used in the treatment of joint pain & rheumatoid.2.It is used to provide strength & energy to the body3.It also acts as testosterone booster thus enhances the semen level.4.It also act as an immunomodulator and has anti-aging property.5.Shilajit also acts as an anti-inflammatory, anti-stress, anti-anxiety agent.6.It is also helpful for patients suffering from unary disorders, kidney stones, piles, anemia & edema.7.Amla helpful in the treatment of diseases such as headache, migraine, memory loss, heartburn, fatty liver, hypertension &peptic ulcers.
<b>Ingredients</b>ShilajitAmla Rasayan
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-health-care,FALSE,,[],Size,11 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/168871485203ebd73193.jpeg,1,Patanjali Shilajeet Capsule                             11 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870436','1000010688583344',patanjali-hikick-candy-kacha-aam-jar,Patanjali Hikick Candy - Kacha Aam (Jar)                             600 g,"<b>Product Information</b>Patanjali provides a different and delicious way to consume mango into the daily human life as a form of Candy. It has been prepared using the best ingredients found in nature and hence absolutely safe for the human consumption. Mango is a good source of vitamin C, Calcium and Iron.
<b>Benefits</b>
<b>Ingredients</b>Sugar,Liquid glucose,Dextrose,Mixed masala (1.5%),Iodiazed salt,Acidity regulator (INS 296, INS 330)
<b>How to use</b>
<b>Other Product Info</b>Best before-12 months from manufacturing date.",Patanjali,,natural-food-products,FALSE,,[],Size,600 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714852d375ce85c3.jpeg,1,Patanjali Hikick Candy - Kacha Aam (Jar)                             600 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870437','1000010688583350',patanjali-khubkala-hedge-mustard-seeds,Patanjali Khubkala Hedge Mustard Seeds                              50 g,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>Best before 360 days from packing.",Patanjali,,natural-food-products,FALSE,,[],Size,50 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714852d9b2edf861.jpeg,1,Patanjali Khubkala Hedge Mustard Seeds                              50 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870438','1000010688583347',honey-squeeze-400-g-1-1-combo,Honey Squeeze - 400 G (1+1 Combo)                             400 g,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-health-care,FALSE,,[],Size,400 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887148541a46170f20.jpeg,1,Honey Squeeze - 400 G (1+1 Combo)                             400 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870439','1000010688583351',patanjali-cow-s-whole-milk-powder,Patanjali Cow's Whole Milk Powder                             200 g,"<b>Product Information</b> Patanjali whole milk powder is produced by extracting water from fresh pasteurized milk. The patanjali milk powder is perfect for every Indian kitchen. This milk powder contains various vitamins and minerals, and it is 100% pure. 
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-health-care,FALSE,,[],Size,200 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887148527424af0762.jpeg,1,Patanjali Cow's Whole Milk Powder                             200 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870439','1000010688583352',patanjali-cow-s-whole-milk-powder,,,,,,,,,,500 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870440','1000010688583342',patanjali-arjun-amla-juice-l,Patanjali Arjun Amla Juice (L)                             500 ml,"<b>Product Information</b>Patanjali arjun amla juice is a combination of arjun bark extract and amla juice. It is a natural source of vitamin C. Arjun is the best herb for heart disease. It prevents and helps in the recovery of angina and heals heart tissues. Patanjali arjun amla juice works by stimulating the heart, treating the various ailments due to the presence of hydrolysable tannins and vitamin C constituents.
<b>Benefits</b>It is a natural source of vitamin C. Arjun is the best herb for heart disease. It prevents and helps in the recovery of angina and heals heart tissues. Treats various ailments due to the presence of hydrolysable tannins and vitamin c constituents.
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-health-care,FALSE,,[],Size,500 ml,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714853de80293073.jpeg,1,Patanjali Arjun Amla Juice (L)                             500 ml,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870441','1000010688583346',patanjali-jeera-biscuit,Patanjali Jeera Biscuit                             70 g,"<b>Product Information</b>
<b>Benefits</b>Good for your digestion and health.0% maida.More fiber. Easy to digest.
<b>Ingredients</b>Wheat Flour (Atta-58.3%)Refined Palm Oil,Sugar,Cumin Seeds (1.5%),Liquid Glucose,Iodized Salt,Invert Sugar Syrup,Corn Starch,Raising Agent [INS 503 (ii), INS 500 (ii), INS 450 (i)],Emulsifier INS 322 (i),Nature identical flavoring substances (Cumin),Spice (Black Cumin),Acidity regulator (INS 330),Natural colour (INS 150d)
<b>How to use</b>
<b>Other Product Info</b>Best before 6 months from the date of manufacturing.",Patanjali,,natural-food-products,FALSE,,[],Size,70 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887148524e20a061aa.jpeg,1,Patanjali Jeera Biscuit                             70 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870442','1000010688583341',combo-pushtahar-daliya-500-gm-besan-500-gm-rs-8-off,Combo- Pushtahar Daliya 500 gm + Besan 500 gm - Rs 8 Off                              1 kg,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,1 kg,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714852ac9e24870c.jpeg,1,Combo- Pushtahar Daliya 500 gm + Besan 500 gm - Rs 8 Off                              1 kg,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870443','1000010688583353',patanjali-amla-candy,Patanjali Amla Candy                              500 g,"<b>Product Information</b>Patanjali Amla Candy is one of the best quality product of Patanjali. Amla Candy having amla which helps in maintaining good health and cures various ailments. Amla Candy is a rich source of vitamin C. Candy from Patanjali is another additional good thing since it is a brand that offers products typically based on Ayurveda and modern quality testing tools.
<b>Benefits</b>
<b>Ingredients</b>Each 10 g contains:Sugar (Saccharum officinalis) (2.5 g)Amla (Emblica officinalis) Glucose (2.0 g)
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,500 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/168871485277e80edc5c.jpeg,1,Patanjali Amla Candy                              500 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870443','1000010688583354',patanjali-amla-candy,,,,,,,,,,250 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870444','1000010688583375',patanjali-brown-basmati-rice-jar,Patanjali Brown Basmati Rice Jar                             1 kg,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b> - Bring water to rolling boil, add rice and stir gently. Cook uncovered on medium heat till the rice is done. Drain extra water. - Bring water to boil, cover pan with the lid and let it simmer for 15 minutes. Remove from heat and let it stand for 10 minutes before serving. Put the soaked rice and water in a bowl, stir once and covered with a pierce cling film. Let it stand covered for 15 minutes. Remove from oven & let it stand covered for10 minutes before serving. For a 650 watt, microwave oven 300 grams of rice at a time.Put the soaked rice in the cooker. Add measured water. Switch on cooker, the cooker will automatically switch from “cook” to “keep warm” mode. Allow the rice tosteam on the keep warm mode before serving.
<b>Other Product Info</b>Best before twenty four months from packaging.",Patanjali,,natural-food-products,FALSE,,[],Size,1 kg,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887148532568283786.jpeg,1,Patanjali Brown Basmati Rice Jar                             1 kg,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870445','1000010688583355',patanjali-muesli-fruit-nut,Patanjali Muesli Fruit & Nut                             200 g,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>Wheat Flakes (28.68%),Corn Flakes (24.93%),Fruits & Nuts (Black Raisins (4%),Dried pineapple (4%),Dried Papaya (4%),,Almond slice (3.8%),Dried Apple (3.5%),White oats (17.5%),Rice flakes (5%),Invert sugar,Honey (1%),Liquid glucose, andAntioxidant (INS 320)
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,200 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714852c58474cf7b.jpeg,1,Patanjali Muesli Fruit & Nut                             200 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870445','1000010688583356',patanjali-muesli-fruit-nut,,,,,,,,,,450 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870445','1000010688583357',patanjali-muesli-fruit-nut,,,,,,,,,,30 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870446','1000010688583416',patanjali-brahmi-sharbat,Patanjali Brahmi Sharbat                             750 ml,"<b>Product Information</b>Patanjali Brahmi sharbat made with the extracts of Brahmi and provide instant energy and relief from fatigue, mental stress and insomnia.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-health-care,FALSE,,[],Size,750 ml,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714853d782a88765.jpeg,1,Patanjali Brahmi Sharbat                             750 ml,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870447','1000010688583365',patanjali-mixed-pickle,Patanjali Mixed Pickle                             1 kg,"<b>Product Information</b>
<b>Benefits</b>Rich in vitamins.Antioxidant properties.Improves Digestion.
<b>Ingredients</b>Mustard Oil, Mango (18.9%), Lemon (14.3%), Iodized salt, Mixed spices (Red chilli, Carrot (7.3%),Green chilli (6.9%), Ginger, Lotus stem (3.6%), Dela (3.1%) and Preservative (INS 260, INS 211)
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,1 kg,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714853c561a2859d.jpeg,1,Patanjali Mixed Pickle                             1 kg,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870447','1000010688583366',patanjali-mixed-pickle,,,,,,,,,,500 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870448','1000010688583359',patanjali-amla-juice,Patanjali Amla Juice                             1 ltr,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-health-care,FALSE,,[],Size,1 ltr,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714852dc5d492e5b.jpeg,1,Patanjali Amla Juice                             1 ltr,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870448','1000010688583360',patanjali-amla-juice,,,,,,,,,,500 ml,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870449','1000010688583379',patanjali-amla-chatpata-candy,Patanjali Amla Chatpata Candy                             500 g,"<b>Product Information</b>Patanjali Amla Chatpata Candy product having benefits of Amla with a different taste which tickle your taste buds. Amla chatpata candy having amla which helps in maintaining good health and helpful in various diseases. Amla chatpata candy is a rich source of vitamin C. Candy from Patanjali is another additional good thing since it is a brand tha 180005259 
<b>Benefits</b>
<b>Ingredients</b>Amla (Emblica Officinalis) 42%,Sugar,Mixed Spices, Iodized Salt, Black Salt,Acidity Regulator (INS 330),Preservative (INS 211)
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,500 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714938daf61f1bb1.jpeg,1,Patanjali Amla Chatpata Candy                             500 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870449','1000010688583380',patanjali-amla-chatpata-candy,,,,,,,,,,250 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870450','1000010688583396',patanjali-masala-oats,Patanjali Masala Oats                             200 g,"<b>Product Information</b>Patanjali’s Masala Oats are a lip-smacking blend of traditional masala (spices) combined with one of the healthiest grains—oats. The perfect way to start the Indian day, Masala Oats is a healthy option to replace fried and heavy foods early in the day. Loaded with delicious vegetables and spices, the quick-cooking porridge gets ready in 3 minutes. 

Rich in fibre, iron, protein and carbohydrates, oats are valued for their ability to control cholesterol and maintain weight. The rich aroma of Patanjali Masala Oats makes this a healthy breakfast option for Indian homes that love to start their day with a bite of tradition. 

Have as it is, or serve hot with curd. 


<b>Benefits</b>
<b>Ingredients</b>OATS(73.8%), Maltodextrin, Spices & Condiments 19% (Onion, Garlic, Red Chilli, Turmeric, Cumin, Black Pepper, Clove, Fenugreek, Ginger, Nutmeg), Salt, Hydrolyzed Vegetable Protein, Dehydrated Vegetables [Carrot(0.5%), Green Peas(0.5%) & Coriander], Rice Bran Oil, Sugar, Yeast Extract, Flavour Enhancer (INS 627, INS 631), Anticaking Agent (INS 551), Acidity Regulator (INS 330)
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,200 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714875452a0252b6.jpeg,1,Patanjali Masala Oats                             200 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870450','1000010688583397',patanjali-masala-oats,,,,,,,,,,40 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870450','1000010688583398',patanjali-masala-oats,,,,,,,,,,400 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870451','1000010688583374',patanjali-unpolished-urad-whole,Patanjali Unpolished Urad Whole                             1 kg,"<b>Product Information</b>Patanjali Unpolished Urad whole dal is highly nutritious and provides a good source of protein. Patanjali Unpolished Urad whole dal is tastier when compared to their polished counterparts as the natural taste, flavor, and nutrients are intact. Also, you are reducing the health risk as it does not contain harmful polishing agents.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,1 kg,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714852031a9a0873.jpeg,1,Patanjali Unpolished Urad Whole                             1 kg,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870452','1000010688583363',patanjali-bandhani-hing-powder,Patanjali Bandhani Hing Powder                             25 g,"<b>Product Information</b>Patanjali Bandhani Hing is recognized for its quality and strong aroma. It is hygienically processed by using active ingredients. it works as a flavor enhancer.
<b>Benefits</b>
<b>Ingredients</b>Edible Cereal Flour 55% Approx,Gum Arabic & Asafoetida
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,25 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887148529d08e6c0eb.jpeg,1,Patanjali Bandhani Hing Powder                             25 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870452','1000010688583364',patanjali-bandhani-hing-powder,,,,,,,,,,50 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870453','1000010688583358',patanjali-atta-noodles-classic-family-pack,Patanjali Atta Noodles Classic - Family Pack                             240 g,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,240 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887148524e1276fa96.jpeg,1,Patanjali Atta Noodles Classic - Family Pack                             240 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870454','1000010688583412',patanjali-glucoshakti-orange,Patanjali Glucoshakti Orange                             250 g,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>Sucrose (56%),Glucose (40.28%),Acidity Regulator (INS 330),Nature Identical Flavoring Substances,Iodized Salt,Minerals (Calcium Phosphate),Vitamin c,Color (INS 110)
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-health-care,FALSE,,[],Size,250 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714874e236dc55ae.jpeg,1,Patanjali Glucoshakti Orange                             250 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870454','1000010688583413',patanjali-glucoshakti-orange,,,,,,,,,,500 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870455','1000010688583362',patanjali-mixed-fruit-jam,Patanjali Mixed Fruit Jam                             500 g,"<b>Product Information</b>Patanjali Mixed Fruit Jam is a delicious spread made with mix fruits which provides a good fruity experience. it can be eaten with bread, paranthas and can be used in making tasty milkshakes.
<b>Benefits</b>
<b>Ingredients</b>Sugar, Apple pulp (12.6%), Papaya pulp (9.9%), Pineapple pulp (6.3%), Apricot pulp (4.5%), Guava pulp (3.6%), Sea buckthorn (3.6%), Thickener (INS 440), Acidity regulator (INS 330), Preservative (INS 211)
<b>How to use</b>Jam can be used on biscuits, toast, bagels, and pancakes to add a sweet burst of flavor.
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,500 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887148530f58fcb6ad.png,1,Patanjali Mixed Fruit Jam                             500 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870456','1000010688583386',patanjali-rasgulla,Patanjali Rasgulla                             1 kg,"<b>Product Information</b>It is made from ball-shaped dumplings of chhena (an Indian cottage cheese) and semolina dough, cooked in light syrup made of sugar. This is done until the syrup permeates the dumplings. Patanjali Rasgulla is a dessert made from cow's milk in sugar syrup and rose water. It can be the most sumptuous end to the five-course meal.
<b>Benefits</b>Canned Rasgulla is made from chenna and hence are much lower in calorie than those prepared with maava.Milk based sweet is better for health because it is rich in protein , calcium and contains less fat compared to ghee based sweets.
<b>Ingredients</b>Sugar syrup (87.5%),,{Sugar, Water},Chhena (12%),Rose water
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,1 kg,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714858e1d51a50dd.jpeg,1,Patanjali Rasgulla                             1 kg,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870457','1000010688583376',patanjali-bura-sugar,Patanjali Bura Sugar                              1 kg,"<b>Product Information</b>Patanjali bura sugar processed from best quality of sugarcane and no chemicals are used during processing. Patanjali Bura sugar is prepared hygienically so that you can enjoy its good taste.
<b>Benefits</b>Patanjali Bura Sugar processed from best quality of sugarcane.Patanjali Bura Sugar is prepared hygienically so that you can enjoy its good taste.It discourages intestinal gas from forming, and as a bonus, the outer layer of the peppercorn aids in the break-down of fat cells.
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,1 kg,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714875e597d83b23.jpeg,1,Patanjali Bura Sugar                              1 kg,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870458','1000010688583387',patanjali-vermicelli-plain,Patanjali Vermicelli Plain                             900 g,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,900 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714919387bf7c7f8.jpeg,1,Patanjali Vermicelli Plain                             900 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870458','1000010688583388',patanjali-vermicelli-plain,,,,,,,,,,200 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870458','1000010688583389',patanjali-vermicelli-plain,,,,,,,,,,400 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870459','1000010688583428',patanjali-poha,Patanjali Poha                             500 g,"<b>Product Information</b>Patanjali Poha ""(Paushtik aur swadisht bhi)"",Poha is healthy and nutritious flattened rice which is used to prepare delicious breakfast delicacies. Poha is consumed in many parts of India , and many people like eating Poha. Poha is also perfect food for breakfast & contains very low in calories. It is almost fat-free and has about 76.9% of carbohydrates, making it one of the good choices for weight loss. Poha is packed with iron and fiber, which helps you fight fat and lose weight.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,500 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/16887148767beeadf9cc.jpeg,1,Patanjali Poha                             500 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870459','1000010688583429',patanjali-poha,,,,,,,,,,1 kg,,,,,,0,,,continue,manual,0,0,true,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,0,,,,,,,,,0,0
'1000000475870460','1000010688583381',patanjali-ragi-atta,Patanjali Ragi Atta                             1 kg,"<b>Product Information</b>Ragi, scientifically called eleusine coracana. Ragi flour is a primarily a powder food, made out of ragi grain. Ragi confers valuable health benefits such as enhancing digestion, reducing the risk of heart disease, slowing down ageing and managing diabetes. 
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,1 kg,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714875b0156b0415.jpeg,1,Patanjali Ragi Atta                             1 kg,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000475870461','1000010688583384',patanjali-spices-combo-coriander-powder-100gm-red-chilli-200gm-turmeric-powder-500-gm-cumin-whole-100gm-rs-37-off,Patanjali Spices Combo- Coriander Powder 100gm+Red Chilli 200gm+Turmeric Powder 500 gm+cumin whole 100gm - Rs 37 Off                             900 g,"<b>Product Information</b>
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,natural-food-products,FALSE,,[],Size,900 g,,,,,,0,,,continue,manual,0,0,true,TRUE,,https://img.btdmp.com/10433/10433196/products/origin/1688714893f978921a57.jpeg,1,Patanjali Spices Combo- Coriander Powder 100gm+Red Chilli 200gm+Turmeric Powder 500 gm+cumin whole 100gm - Rs 37 Off                             900 g,,,,,,,,,,,,,,,,,,lb,,0,TRUE,TRUE,Default,,,,,,,
